,tag,pop,orig_x,orig_y,dest_x,dest_y,leave_time_start,leave_time_end,arrival_time_start,arrival_time_end,take_car,take_transit,take_ondemand,take_walk
234,person234,1.0,-85.29913235992178,35.003762284067065,-85.28648292191804,35.04677807326902,0,0,0,0,True,True,True,True
235,person235,1.0,-85.27783758593684,34.99772669847357,-85.28700071880162,35.028187088196994,0,0,0,0,True,True,True,True
236,person236,1.0,-85.2783608508048,34.997715265262826,-85.29544510187965,35.04616774541601,0,0,0,0,True,True,True,True
237,person237,1.0,-85.28437825045445,35.01589207225123,-85.3095753776084,35.03538640849299,0,0,0,0,True,True,True,True
238,person238,1.0,-85.2872907406709,34.997386968232064,-85.29017905967754,35.048919393189465,0,0,0,0,True,True,True,True
239,person239,1.0,-85.29624282552616,34.98895750780641,-85.28667809754515,35.046424951788616,0,0,0,0,True,True,True,True
240,person240,1.0,-85.28325075000468,35.01352257342344,-85.27958577322158,34.998435913140206,0,0,0,0,True,True,True,True
241,person241,1.0,-85.28783247373421,34.99725092865932,-85.31436097487418,35.035195416334965,0,0,0,0,True,True,True,True
242,person242,1.0,-85.28331141048498,35.01399479892819,-85.31177528912869,35.05401162600231,0,0,0,0,True,True,True,True
243,person243,1.0,-85.28829482568004,34.98931535532907,-85.30837189642095,35.03580592307433,0,0,0,0,True,True,True,True
244,person244,1.0,-85.28449878575833,35.014772951336795,-85.29898252250635,35.02642477965135,0,0,0,0,True,True,True,True
245,person245,1.0,-85.2982061776696,35.00661364958562,-85.29243635394808,35.002861459578654,0,0,0,0,True,True,True,True
246,person246,1.0,-85.29005646292772,34.987052886453476,-85.28978596906518,35.049429642493976,0,0,0,0,True,True,True,True
247,person247,1.0,-85.28466084912844,35.015175055199265,-85.29552626819103,35.04590666699275,0,0,0,0,True,True,True,True
248,person248,1.0,-85.28763134972266,34.99753694247165,-85.28728077673206,35.04733131623831,0,0,0,0,True,True,True,True
249,person249,1.0,-85.27972338277276,34.99460821906437,-85.3100192677147,35.05017577533791,0,0,0,0,True,True,True,True
250,person250,1.0,-85.27984921252752,34.99477992460026,-85.30557379574718,35.03094098638706,0,0,0,0,True,True,True,True
251,person251,1.0,-85.28744520594498,34.98932944542855,-85.31424389189186,35.03272245982494,0,0,0,0,True,True,True,True
252,person252,1.0,-85.28790376712318,34.99708923896516,-85.31713011702941,35.037248798811845,0,0,0,0,True,True,True,True
253,person253,1.0,-85.28796219268719,34.99721819560427,-85.30844668498123,35.03416130519493,0,0,0,0,True,True,True,True
254,person254,1.0,-85.31209236761029,35.00654122618237,-85.28692295505255,35.04867963795657,0,0,0,0,True,True,True,True
255,person255,1.0,-85.28272093639126,35.00558694504308,-85.30581542185928,35.03574219938741,0,0,0,0,True,True,True,True
256,person256,1.0,-85.29227722228288,34.992203525370904,-85.30308307301436,35.034383616167474,0,0,0,0,True,True,True,True
257,person257,1.0,-85.27810785505707,34.99762603011082,-85.29511061038423,35.046368623242486,0,0,0,0,True,True,True,True
258,person258,1.0,-85.28694908932988,34.997535780056886,-85.30740528528268,35.035760920636726,0,0,0,0,True,True,True,True
259,person259,1.0,-85.2894260609165,34.99610808954629,-85.31758761252598,35.036765776469096,0,0,0,0,True,True,True,True
260,person260,1.0,-85.28411627011675,35.01499651465744,-85.28733761574253,35.04951584199341,0,0,0,0,True,True,True,True
261,person261,1.0,-85.28301082458748,35.01416721802971,-85.29214533600206,35.014298305784656,0,0,0,0,True,True,True,True
262,person262,1.0,-85.27825362010081,34.99560400426942,-85.31662422835656,35.03707006575825,0,0,0,0,True,True,True,True
263,person263,1.0,-85.29213025386868,35.0011046039751,-85.31231796918877,35.03565645768685,0,0,0,0,True,True,True,True
264,person264,1.0,-85.30926873943187,35.00610821387598,-85.29040324076293,35.04772293911226,0,0,0,0,True,True,True,True
265,person265,1.0,-85.28728488708381,34.99758325391839,-85.30880129214219,35.03401768434806,0,0,0,0,True,True,True,True
266,person266,1.0,-85.2904688159076,34.98714593258236,-85.29183658112471,34.995431292245506,0,0,0,0,True,True,True,True
267,person267,1.0,-85.31008805331332,35.0380046782215,-85.28175835705011,35.00111309155587,0,0,0,0,True,True,True,True
268,person268,1.0,-85.29893153884696,35.007869920403124,-85.30866344579943,35.03190903531052,0,0,0,0,True,True,True,True
269,person269,1.0,-85.28411672863432,35.01513976943767,-85.27800298387427,35.04429858315883,0,0,0,0,True,True,True,True
270,person270,1.0,-85.30940835512303,35.005650977185205,-85.289977318797,35.0483789344335,0,0,0,0,True,True,True,True
271,person271,1.0,-85.28310992492418,35.01458571515423,-85.2787614525688,35.04592446251638,0,0,0,0,True,True,True,True
272,person272,1.0,-85.27911797723364,34.99520954961762,-85.31187548704617,35.03529612307062,0,0,0,0,True,True,True,True
273,person273,1.0,-85.28793288070625,34.99789247886296,-85.31762506211663,35.034899139570726,0,0,0,0,True,True,True,True
274,person274,1.0,-85.28855085976599,34.995505529540345,-85.28937419321176,35.04884431723061,0,0,0,0,True,True,True,True
275,person275,1.0,-85.29115161956415,35.00038204011487,-85.31205662997782,35.03584484041668,0,0,0,0,True,True,True,True
276,person276,1.0,-85.29914693987888,35.019855150848784,-85.29053092163859,35.0468799855265,0,0,0,0,True,True,True,True
277,person277,1.0,-85.2837249153401,35.014150514447614,-85.3114563277319,35.052417252666025,0,0,0,0,True,True,True,True
278,person278,1.0,-85.2878679104823,34.99700053961729,-85.31446976727553,35.036113891573855,0,0,0,0,True,True,True,True
279,person279,1.0,-85.31122024416824,35.007526610517,-85.28731677095651,35.047121470260265,0,0,0,0,True,True,True,True
280,person280,1.0,-85.27881042353651,34.99547390486849,-85.3166603362645,35.03775973823211,0,0,0,0,True,True,True,True
281,person281,1.0,-85.31111673750581,35.00758236441874,-85.29110891684986,35.04761719832756,0,0,0,0,True,True,True,True
282,person282,1.0,-85.28300747436676,35.013695305422424,-85.28961862559233,35.04879404784616,0,0,0,0,True,True,True,True
283,person283,1.0,-85.30959796464327,35.005944122510165,-85.29038830893691,35.04889172136052,0,0,0,0,True,True,True,True
284,person284,1.0,-85.31180624309302,35.00833846322531,-85.30845283161244,35.032393920052016,0,0,0,0,True,True,True,True
285,person285,1.0,-85.28809550404104,34.99690790085865,-85.30468625923345,35.034405200076755,0,0,0,0,True,True,True,True
286,person286,1.0,-85.28450275379453,35.0148620640008,-85.29542996156303,35.04541555994258,0,0,0,0,True,True,True,True
287,person287,1.0,-85.28455551557064,35.015363035340684,-85.30579699615208,35.029231834511734,0,0,0,0,True,True,True,True
288,person288,1.0,-85.28431803897563,35.01517894330496,-85.30878890254162,35.03617242170559,0,0,0,0,True,True,True,True
289,person289,1.0,-85.28794656100625,34.9979735931198,-85.31721115123021,35.03649199954037,0,0,0,0,True,True,True,True
290,person290,1.0,-85.31196697035345,35.007062487498594,-85.3065995629961,35.03520881848188,0,0,0,0,True,True,True,True
291,person291,1.0,-85.28772444499624,34.99753014328404,-85.29017519850775,35.048403296175834,0,0,0,0,True,True,True,True
292,person292,1.0,-85.28383242641935,35.01537048463238,-85.27790019846826,35.044416151667676,0,0,0,0,True,True,True,True
293,person293,1.0,-85.28850239450756,34.99681761005631,-85.30624893385793,35.02967762432915,0,0,0,0,True,True,True,True
294,person294,1.0,-85.2823899064788,34.990683833707045,-85.28129068637521,35.00049143885488,0,0,0,0,True,True,True,True
295,person295,1.0,-85.28775429617197,34.997615421822175,-85.3113713122941,35.037322147475145,0,0,0,0,True,True,True,True
296,person296,1.0,-85.2841254490072,35.01575467448377,-85.30799923721405,35.029900694380565,0,0,0,0,True,True,True,True
297,person297,1.0,-85.2842009270404,35.01480135464156,-85.31448302812514,35.03325070660147,0,0,0,0,True,True,True,True
298,person298,1.0,-85.28426882480093,35.01573872805022,-85.30998829619293,35.03462457899296,0,0,0,0,True,True,True,True
299,person299,1.0,-85.28419432941229,35.01577407619019,-85.30861129331613,35.0368779167133,0,0,0,0,True,True,True,True
300,person300,1.0,-85.28421888600322,35.01529296733772,-85.2896881384875,35.04891166536852,0,0,0,0,True,True,True,True
301,person301,1.0,-85.28776928707997,34.99769830681525,-85.31420384806341,35.03546496149115,0,0,0,0,True,True,True,True
302,person302,1.0,-85.31143013951538,35.00747710634178,-85.31710878180529,35.03743858739203,0,0,0,0,True,True,True,True
303,person303,1.0,-85.28330886098108,35.01396511034632,-85.30564592672512,35.02886672518932,0,0,0,0,True,True,True,True
304,person304,1.0,-85.28832237912017,34.98970172544867,-85.30343839433775,35.034094516554674,0,0,0,0,True,True,True,True
305,person305,1.0,-85.28135418270568,35.0053410042933,-85.31208959416017,35.035569622398135,0,0,0,0,True,True,True,True
306,person306,1.0,-85.2865760822735,34.98904256533622,-85.3036539402663,35.03239267297238,0,0,0,0,True,True,True,True
307,person307,1.0,-85.28841716597007,34.99678473290765,-85.2948754349472,35.01400665666457,0,0,0,0,True,True,True,True
308,person308,1.0,-85.29862967086494,35.00435244129091,-85.29803616873622,35.046695837779055,0,0,0,0,True,True,True,True
309,person309,1.0,-85.30264695140768,35.04900345219239,-85.29150632479593,35.016005393978155,0,0,0,0,True,True,True,True
310,person310,1.0,-85.2851355999063,35.01541553132144,-85.28980579134216,35.048227904119194,0,0,0,0,True,True,True,True
311,person311,1.0,-85.2881839816509,34.99820200522334,-85.31266498308665,35.034287198926705,0,0,0,0,True,True,True,True
312,person312,1.0,-85.29903916709888,35.00821823308844,-85.30883428478603,35.032262615612616,0,0,0,0,True,True,True,True
313,person313,1.0,-85.28803671370635,34.997392781191465,-85.30426760269337,35.03305278517893,0,0,0,0,True,True,True,True
314,person314,1.0,-85.2860261795305,35.00541689288824,-85.31694806420829,35.0336664483954,0,0,0,0,True,True,True,True
315,person315,1.0,-85.28780115582929,34.998764965425345,-85.31245564916524,35.035997397176935,0,0,0,0,True,True,True,True
316,person316,1.0,-85.29196013711312,34.99182890121269,-85.30330669686806,35.034025798742846,0,0,0,0,True,True,True,True
317,person317,1.0,-85.27810350557422,34.997978436194,-85.28703839162075,35.02828584413892,0,0,0,0,True,True,True,True
318,person318,1.0,-85.28409534220097,35.01489261015871,-85.3027705803093,35.03473095460173,0,0,0,0,True,True,True,True
319,person319,1.0,-85.28269379649322,35.01405936396258,-85.2981480972141,35.04748116601823,0,0,0,0,True,True,True,True
320,person320,1.0,-85.28427688876286,35.01602539525163,-85.29016201421356,35.04873347630331,0,0,0,0,True,True,True,True
321,person321,1.0,-85.27830513768136,35.00189064026121,-85.28399645726232,35.01227469282353,0,0,0,0,True,True,True,True
322,person322,1.0,-85.2999686308135,35.03415267071076,-85.29205847756275,34.98827537610357,0,0,0,0,True,True,True,True
323,person323,1.0,-85.28741765511937,34.99757207069596,-85.30743160414262,35.035020902871075,0,0,0,0,True,True,True,True
324,person324,1.0,-85.28832073579109,34.998271332675074,-85.28398563206184,34.99746299916795,0,0,0,0,True,True,True,True
325,person325,1.0,-85.28405184323005,35.01464485881797,-85.31401028494982,35.03304276686081,0,0,0,0,True,True,True,True
326,person326,1.0,-85.29374909331553,34.99960721829902,-85.2871930749359,34.9848698520389,0,0,0,0,True,True,True,True
327,person327,1.0,-85.29668397960948,35.00676207047631,-85.3088201161981,35.042491940020035,0,0,0,0,True,True,True,True
328,person328,1.0,-85.2836931517753,35.015191688798296,-85.27871393551445,35.04553039380728,0,0,0,0,True,True,True,True
329,person329,1.0,-85.28794745751226,34.997332799651005,-85.3176082347045,35.03739979969182,0,0,0,0,True,True,True,True
330,person330,1.0,-85.28841277946931,34.99646588647655,-85.28960688013726,35.04885806791971,0,0,0,0,True,True,True,True
331,person331,1.0,-85.29825423865918,35.00691012857239,-85.28964169367089,35.04852703203014,0,0,0,0,True,True,True,True
332,person332,1.0,-85.28446944886372,35.01511842024731,-85.29000487690216,35.04853065992324,0,0,0,0,True,True,True,True
333,person333,1.0,-85.28515567929999,35.01566676773127,-85.28973395856406,35.04874299962751,0,0,0,0,True,True,True,True
334,person334,1.0,-85.28636359981734,35.00563530463282,-85.31695011717612,35.03364503751497,0,0,0,0,True,True,True,True
335,person335,1.0,-85.28725377007093,34.99858974189703,-85.30862988210585,35.030389593615574,0,0,0,0,True,True,True,True
336,person336,1.0,-85.28716346425449,34.997751013429216,-85.30795154010416,35.03522225397638,0,0,0,0,True,True,True,True
337,person337,1.0,-85.2875495145133,35.02715695385453,-85.29120443446477,34.99410791572864,0,0,0,0,True,True,True,True
338,person338,1.0,-85.28787293330633,34.98931717190248,-85.30874882653804,35.03683134373859,0,0,0,0,True,True,True,True
339,person339,1.0,-85.28426879864014,35.01509787846118,-85.29517784206011,35.049854967017595,0,0,0,0,True,True,True,True
340,person340,1.0,-85.28327841881833,35.01427222081206,-85.28977687616435,35.048776974631444,0,0,0,0,True,True,True,True
341,person341,1.0,-85.29014537838613,34.987926903266164,-85.31195284764922,35.03588903775347,0,0,0,0,True,True,True,True
342,person342,1.0,-85.28791350299795,34.99725912884347,-85.30487178905197,35.034067354878125,0,0,0,0,True,True,True,True
343,person343,1.0,-85.28286012703872,35.01421900535265,-85.29065844676322,35.04783641474688,0,0,0,0,True,True,True,True
344,person344,1.0,-85.28309305886616,35.01359395413895,-85.31205386889366,35.054143059403906,0,0,0,0,True,True,True,True
345,person345,1.0,-85.2876233435171,34.99734502837034,-85.308562123878,35.0343468649478,0,0,0,0,True,True,True,True
346,person346,1.0,-85.28404168692258,35.014415598616274,-85.28318726712462,35.055221429250906,0,0,0,0,True,True,True,True
347,person347,1.0,-85.28857879971451,34.99717849167811,-85.28915801389488,35.048291131509046,0,0,0,0,True,True,True,True
348,person348,1.0,-85.2828161355895,35.01410337883039,-85.31633582461984,35.03766414536654,0,0,0,0,True,True,True,True
349,person349,1.0,-85.2918821157411,35.000598526577214,-85.31217997840149,35.035298693206826,0,0,0,0,True,True,True,True
350,person350,1.0,-85.28756045906192,34.99807966110023,-85.31407516194098,35.03295799854892,0,0,0,0,True,True,True,True
351,person351,1.0,-85.29164209838159,34.99246609813634,-85.28952762677287,35.04900212944349,0,0,0,0,True,True,True,True
352,person352,1.0,-85.28473546877298,35.015466986911925,-85.30880410317425,35.036210945711524,0,0,0,0,True,True,True,True
353,person353,1.0,-85.2867442032397,34.9896435704587,-85.3030176780841,35.0324694452673,0,0,0,0,True,True,True,True
354,person354,1.0,-85.28404209820282,35.00503222342953,-85.28656382631786,35.047127809492416,0,0,0,0,True,True,True,True
355,person355,1.0,-85.28718077454332,34.99860517588428,-85.31195522263891,35.03567808484336,0,0,0,0,True,True,True,True
356,person356,1.0,-85.28494704744934,35.015905485802435,-85.30849047015279,35.034425663904436,0,0,0,0,True,True,True,True
357,person357,1.0,-85.2847583083142,35.01540125681997,-85.29008308534105,35.048731047054716,0,0,0,0,True,True,True,True
358,person358,1.0,-85.29886893985486,35.00384730403525,-85.28700052485345,35.046461673378246,0,0,0,0,True,True,True,True
359,person359,1.0,-85.287322183514,34.99761976573687,-85.3149060737552,35.032264434884674,0,0,0,0,True,True,True,True
360,person360,1.0,-85.28435758995631,35.015516636857015,-85.30686924135587,35.055940856559246,0,0,0,0,True,True,True,True
361,person361,1.0,-85.2921066903954,35.000832167350936,-85.31219971973225,35.035730863889206,0,0,0,0,True,True,True,True
362,person362,1.0,-85.29847813802397,35.0082619631481,-85.30890423111987,35.0366673997623,0,0,0,0,True,True,True,True
363,person363,1.0,-85.27942435949389,34.993655933523335,-85.31483810622765,35.03605374831668,0,0,0,0,True,True,True,True
364,person364,1.0,-85.28303873239896,35.014365929690314,-85.29149221439609,35.0475314009086,0,0,0,0,True,True,True,True
365,person365,1.0,-85.30985858637393,35.00618473069904,-85.31200213794033,35.036041408968146,0,0,0,0,True,True,True,True
366,person366,1.0,-85.28786592449585,34.99754457852819,-85.3108516177537,35.037454232391596,0,0,0,0,True,True,True,True
367,person367,1.0,-85.30919333678366,35.00448989946849,-85.30608775388981,35.029708553548055,0,0,0,0,True,True,True,True
368,person368,1.0,-85.28738432088072,34.997162658499974,-85.30906642578367,35.033824296380345,0,0,0,0,True,True,True,True
369,person369,1.0,-85.30910695499217,35.00563593627195,-85.28960841588399,35.048185443071404,0,0,0,0,True,True,True,True
370,person370,1.0,-85.28491424787404,35.015345150568805,-85.30860274922415,35.03023401201838,0,0,0,0,True,True,True,True
371,person371,1.0,-85.31196607715911,35.00797345171269,-85.30912856340278,35.03200311858985,0,0,0,0,True,True,True,True
372,person372,1.0,-85.31121801748515,35.00793231099316,-85.30903385038825,35.031811506843226,0,0,0,0,True,True,True,True
373,person373,1.0,-85.29008486442103,34.988188649643995,-85.28991716714123,35.048681243321624,0,0,0,0,True,True,True,True
374,person374,1.0,-85.28169162316789,35.00534273741812,-85.30584139478134,35.02928609996669,0,0,0,0,True,True,True,True
375,person375,1.0,-85.27766026647592,34.99705777667231,-85.29770727795307,35.0256949981414,0,0,0,0,True,True,True,True
